employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
6858884033,Goddard,England,Sales,Account Management,4111427923,8885447946,4932459135,12104572130,Individual Contributor,83708,8/9/2012,,,,1
6860815184,Juliet,Cheatle,Procurement,Vendor Management,5226775059,6827380667,3570683418,12104572130,Individual Contributor,68316,9/4/2015,,,,1
6862152278,Bennett,Huddleston,Software,Software Development,2687095372,9777908582,226422921,12104572130,Individual Contributor,81968,2/8/2016,,,,1
6868114231,Westbrooke,Whayman,Finance,Financial Planning,3049965686,3371162925,8988913174,12104572130,Individual Contributor,63290,4/29/2021,,,,1
6876488247,Kimble,Alcalde,Marketing,Public Relations,3894620932,3307450964,9743222543,12104572130,Individual Contributor,70787,9/3/2019,,,,1
6880043182,Fraser,Deeney,R&D,Prototyping,9104545105,9407514914,9928084959,12104572130,Individual Contributor,84864,5/17/2019,,,,1
6880077561,Binky,McGirl,Legal,Corporate Law,5884685211,9853910653,5222419382,12104572130,Individual Contributor,109020,5/9/2018,,,,1
6882899902,Austine,Davidow,Marketing,Marketing Research,6977809316,3567515372,1949400041,12104572130,Individual Contributor,91498,12/20/2019,,,,1
6887355779,Gregorio,Furzey,Software,QA,1121941594,4097584094,9195070758,12104572130,Individual Contributor,71067,8/9/2013,,,,1
6888413032,Hermon,Labb,HR,Recruiting,345003369,7971865728,8421163041,12104572130,Individual Contributor,77955,5/15/2018,,,,1
6889502428,Jourdain,McCrory,Marketing,Advertising,1855812703,1949400041,12104572130,,Team Lead,73264,2/12/2021,,,,1
6890254047,Orville,McClifferty,Legal,Litigation,3506070575,5222419382,12104572130,,Team Lead,98335,4/23/2021,,,,1
6892342257,Davina,Yockley,Operations,Project Management,5173227945,8326227722,1740357466,12104572130,Individual Contributor,86172,11/24/2020,,,,1
6893601552,Woodman,Woodeson,Legal,Litigation,3069023236,8584020002,5930096966,12104572130,Individual Contributor,84587,4/10/2012,,,,1
6895479773,Kath,Beeck,Marketing,Advertising,3007781589,776913542,4092540016,12104572130,Individual Contributor,82729,12/21/2016,,,,1
6901770497,Sena,Crommett,Software,Software Development,845532734,9488217779,259741855,12104572130,Individual Contributor,68195,11/5/2018,,,,1
6916377962,Tibold,MacCartan,Legal,Corporate Law,3180541437,5222419382,12104572130,,Team Lead,97960,3/22/2016,,,,1
6916496481,Humphrey,Bennis,HR,Benefits,23580165,7418359847,2874824995,12104572130,Individual Contributor,77532,4/25/2012,,,,1
6916623115,Philomena,Trowbridge,Software,QA,9952342498,9900405594,1091647106,12104572130,Individual Contributor,73972,4/17/2018,,,,1
6921242864,Ambrosio,Oxterby,HR,Recruiting,489901173,977946997,8377149542,12104572130,Individual Contributor,50515,6/22/2019,,,,1
6928788027,Lin,Heddan,HR,Training,5859917934,6284099512,1871591752,12104572130,Individual Contributor,62405,10/18/2014,,,,1
6931879627,Linoel,McKeady,Product Development,Project Management,1548536197,7509672865,2316448272,12104572130,Individual Contributor,84598,11/7/2012,,,,1
6933305329,Mozes,Presnall,Software,Software Development,7942678192,3331241071,6268712051,12104572130,Individual Contributor,70132,11/21/2014,9/15/2016,Voluntary,Better salary,0
6934633867,Hettie,Gawn,Finance,Auditing,9453398201,3972048378,3615825420,12104572130,Individual Contributor,64514,7/12/2020,,,,1
6940506889,Garwin,Habben,Product Development,Product Marketing,4549854048,4889803209,4754231337,12104572130,Individual Contributor,76314,1/10/2013,,,,1
6944649930,Zandra,Kermath,Finance,Accounting,2013815960,4860054560,5312370235,12104572130,Individual Contributor,64944,7/12/2014,7/31/2015,Involuntary,Performance,0
6946836951,Dillie,Christensen,HR,Benefits,4930496475,2874824995,12104572130,,Team Lead,66941,7/3/2020,,,,1
6948827589,Tierney,Sirrell,Marketing,Public Relations,6889502428,6010476544,1949400041,12104572130,Individual Contributor,64183,5/16/2016,,,,1
6951066419,Marietta,Hearnes,Sales,Business Development,5426155896,4932459135,12104572130,,Team Lead,71019,4/30/2020,,,,1
6953761124,Ellery,Bourbon,Customer Service,Account Management,8036961249,7799349465,9657388599,12104572130,Individual Contributor,76231,2/8/2018,,,,1
6955569361,Christabella,Brennen,HR,Recruiting,2010047725,8855479112,3315940256,12104572130,Individual Contributor,60342,2/2/2014,,,,1
6959779830,Brooks,Helks,HR,Training,8196851986,9510187895,8377149542,12104572130,Individual Contributor,80378,12/27/2014,,,,1
6964942043,Griffie,Tardiff,Software,QA,4770950126,8277660536,5959242695,12104572130,Individual Contributor,89195,11/4/2017,,,,1
6966251529,Alexei,Pridgeon,Finance,Accounting,6207339267,3905225288,5400546882,12104572130,Individual Contributor,90851,7/18/2012,,,,1
6969442245,Milton,Martineau,Software,Technical Support,9777908582,9195070758,12104572130,,Team Lead,81524,12/2/2012,,,,1
6973124084,Addia,Umney,Marketing,Marketing Research,3894620932,1855812703,9743222543,12104572130,Individual Contributor,69274,10/20/2020,,,,1
6977809316,Waylin,Easterfield,Marketing,Public Relations,5207901096,4092540016,12104572130,,Team Lead,95868,12/21/2018,,,,1
6981263640,Zach,Eilles,Software,Technical Support,1788997464,1368787589,226422921,12104572130,Individual Contributor,97006,5/4/2016,5/5/2018,Involuntary,Performance,0
6981816821,Frants,Mohammad,Software,QA,2870084555,9451957864,12104572130,,Team Lead,82329,1/14/2019,,,,1
6983208691,Irma,Malden,HR,Recruiting,630048313,1966624945,8421163041,12104572130,Individual Contributor,78281,1/23/2017,11/3/2018,Voluntary,Found a better opportunity,0
6989083548,Craig,Dodimead,Operations,Logistics,5502602745,8495424892,12104572130,,Team Lead,94144,12/17/2013,,,,1
6994522100,Jemmie,Merlin,Sales,Business Development,3350437227,1147520789,390131335,12104572130,Individual Contributor,81450,3/19/2014,,,,1
6997850079,Georgi,Sherville,Sales,Sales Operations,5977987482,2241679125,2188325953,12104572130,Individual Contributor,72643,5/16/2019,,,,1
6998926024,Raoul,Kleeman,Sales,Sales Operations,5701309242,12104572130,,,Manager,89227,9/20/2013,8/28/2014,Voluntary,More flexible benefits,0
7001659955,Batholomew,Folbig,Software,Software Development,1857304825,5390863100,9195070758,12104572130,Individual Contributor,90482,2/13/2015,,,,1
7007937832,Zachery,Wateridge,Finance,Accounting,460923431,4860054560,6641422960,12104572130,Individual Contributor,77952,8/22/2013,,,,1
7008429414,Rubi,Bonson,Marketing,Marketing Research,9374294983,6010476544,9743222543,12104572130,Individual Contributor,89237,12/9/2015,,,,1
7019418023,Lilllie,Tampen,Operations,Supply Chain,6846380854,9107093688,8495424892,12104572130,Individual Contributor,83760,6/2/2012,,,,1
7021569661,Thorvald,Lafee,Sales,Business Development,5044231817,1093449526,3142852362,12104572130,Individual Contributor,73075,3/31/2021,,,,1
7021753271,Gardiner,Vickerstaff,Sales,Business Development,6382958391,4776915593,4932459135,12104572130,Individual Contributor,63115,8/24/2013,,,,1
7026451143,Magdalen,Turtle,Product Development,Product Marketing,5996672506,4754231337,12104572130,,Team Lead,107620,8/21/2021,10/19/2021,Voluntary,Found a better opportunity,0
7028706518,Bryan,Della,Legal,Litigation,5747843646,5406372599,5930096966,12104572130,Individual Contributor,75957,9/4/2019,,,,1
7028724657,Gayel,Snoddy,Customer Service,Customer Support,3800737707,9657388599,12104572130,,Team Lead,80589,6/9/2014,,,,1
7030746161,Antonin,Tilney,Sales,Business Development,4167242155,5426155896,4098218245,12104572130,Individual Contributor,60368,2/6/2012,12/27/2015,Voluntary,More flexible benefits,0
7038178543,Heath,Ticehurst,Legal,Intellectual Property,5222419382,12104572130,,,Manager,133049,5/22/2021,,,,1
7047046426,Gerhardt,Gentry,Marketing,Advertising,860076941,4092540016,12104572130,,Team Lead,71807,12/11/2016,,,,1
7048513680,Hamnet,Barnsdale,Product Development,Project Management,765808111,12104572130,,,Manager,102763,8/25/2019,,,,1
7052273949,Madelena,Rowledge,Sales,Account Management,3884590873,1093449526,4098218245,12104572130,Individual Contributor,72864,2/28/2016,,,,1
7055676483,Tommi,Yushmanov,HR,Recruiting,8248208827,6064345413,8377149542,12104572130,Individual Contributor,75635,11/12/2021,,,,1
7063732531,August,Pamphilon,Sales,Business Development,3855144093,2976516973,3142852362,12104572130,Individual Contributor,57954,10/17/2016,10/5/2017,Voluntary,Personal reasons,0
7064415887,Doy,Harlowe,HR,Training,7548067465,8377149542,12104572130,,Team Lead,90368,3/31/2016,,,,1
7066304704,Gerri,Knotton,Administration,Facilities,5419153998,12104572130,,,Manager,64026,4/3/2017,,,,1
7066435208,Isac,Jouanet,Procurement,Procurement,5670438910,9130671650,584122183,12104572130,Individual Contributor,60819,7/21/2013,7/25/2014,Involuntary,Performance,0
7066567678,Zechariah,Fairham,Marketing,Public Relations,9980763396,2813655685,12104572130,,Team Lead,62375,3/24/2021,,,,1
7069124836,Ira,Frascone,Software,Software Development,6220406640,3902693036,12104572130,,Team Lead,107016,4/8/2015,,,,1
7072067932,Belinda,Chazette,Procurement,Supply Chain,5470393893,7582291716,4284772434,12104572130,Individual Contributor,68710,8/6/2020,,,,1
7073499443,Clarance,Linham,Software,Technical Support,4502528035,226422921,12104572130,,Team Lead,112232,11/2/2019,,,,1
7073609264,Thornie,Honeyghan,Procurement,Procurement,5845371494,8886609535,584122183,12104572130,Individual Contributor,61099,8/11/2021,,,,1
7075169444,Orazio,Kemitt,Finance,Financial Planning,8890945608,7265175724,3615825420,12104572130,Individual Contributor,90856,8/29/2018,,,,1
7078325529,Kelley,Kleanthous,HR,Recruiting,345003369,1159005086,3315940256,12104572130,Individual Contributor,71051,10/27/2012,,,,1
7080027406,Cosette,Paullin,HR,Benefits,2961977508,3963479288,8421163041,12104572130,Individual Contributor,63528,12/15/2018,,,,1
7080346685,Elvis,Hards,Software,Software Development,6372547560,12104572130,,,Manager,113197,5/8/2020,3/16/2021,Voluntary,Career change,0
7084429904,Hildagarde,Saer,Marketing,Marketing Research,3260307723,4790098732,9743222543,12104572130,Individual Contributor,60879,5/11/2013,4/23/2014,Voluntary,Career change,0
7093997606,Layton,Morter,Marketing,Public Relations,8236942363,1855812703,2813655685,12104572130,Individual Contributor,76349,10/30/2012,,,,1
7095453462,Juline,Greve,HR,Training,7656332383,4506693985,2874824995,12104572130,Individual Contributor,55115,10/7/2013,,,,1
7096532467,Rog,Botright,HR,Benefits,9741260931,9510187895,8421163041,12104572130,Individual Contributor,75673,2/9/2014,2/11/2015,Voluntary,Found a better opportunity,0
7096841116,Tasha,Dillistone,HR,Training,8228676841,3963479288,5940412697,12104572130,Individual Contributor,70891,8/7/2019,,,,1
7100289597,Salaidh,Darleston,Software,Technical Support,2365847572,9777908582,1091647106,12104572130,Individual Contributor,89097,5/8/2017,,,,1
7101333077,Marney,Braksper,Administration,Travel,7862391428,549775725,6497597529,12104572130,Individual Contributor,74591,4/3/2019,,,,1
7102866990,Clive,Wall,Marketing,Marketing Research,796361013,4790098732,2813655685,12104572130,Individual Contributor,67576,12/11/2017,,,,1
7105602957,Ric,Cluitt,Legal,Intellectual Property,3069023236,8808926609,5222419382,12104572130,Individual Contributor,80907,1/26/2016,2/27/2018,Voluntary,More flexible benefits,0
7106981192,Hedwig,Garnsey,Finance,Financial Planning,972621828,8737946734,5312370235,12104572130,Individual Contributor,72597,6/10/2018,,,,1
7110265224,Jason,Errichiello,Legal,Corporate Law,4249218150,8897347455,5222419382,12104572130,Individual Contributor,81693,9/7/2015,,,,1
7114754750,Richard,Southby,Product Development,Product Management,2196257370,7048513680,765808111,12104572130,Individual Contributor,88183,6/13/2016,,,,1
7115742860,Raphael,Bubbings,Software,Technical Support,3655330750,7297337598,9195070758,12104572130,Individual Contributor,75075,1/14/2017,10/21/2018,Voluntary,More flexible benefits,0
7117669516,Marcellus,Rabbe,Administration,Travel,3373364129,12104572130,,,Manager,85396,6/12/2015,,,,1
7124428125,Nolly,Tirone,Customer Service,Technical Support,9657388599,12104572130,,,Manager,78997,7/1/2017,4/27/2018,Voluntary,Found a better opportunity,0
7128316787,Dianna,Giraudy,Operations,Logistics,1968726438,216953146,9843016922,12104572130,Individual Contributor,68656,1/2/2020,,,,1
7130751981,Inigo,Trenchard,R&D,Research,4363135469,5325728346,3792599203,12104572130,Individual Contributor,88603,12/31/2021,,,,1
7131683468,Dewie,Marcam,Software,Technical Support,3211861850,500369130,9451957864,12104572130,Individual Contributor,76318,1/4/2012,,,,1
7131835885,Ignacius,Van Halen,Legal,Corporate Law,3019821790,8584020002,6102968019,12104572130,Individual Contributor,76581,8/22/2014,,,,1
7136656104,Ring,Maiklem,HR,Benefits,6284099512,5940412697,12104572130,,Team Lead,60650,1/1/2018,,,,1
7138776396,Cedric,Juorio,Operations,Supply Chain,934452372,9843016922,12104572130,,Team Lead,68600,9/15/2017,,,,1
7140928040,Rollie,Artois,Customer Service,Account Management,1335358252,2738173682,9657388599,12104572130,Individual Contributor,57949,8/28/2020,,,,1
7141115360,Welsh,Duiguid,Software,QA,6638152289,2018169686,1327507817,12104572130,Individual Contributor,76550,6/20/2019,,,,1
7146343819,Elsworth,Karp,Sales,Sales Operations,3547845505,5420693232,2188325953,12104572130,Individual Contributor,76966,8/19/2012,8/28/2013,Voluntary,More flexible benefits,0
7154199529,Christos,Matuskiewicz,HR,Benefits,8228676841,8279571732,8421163041,12104572130,Individual Contributor,51039,3/15/2015,,,,1
7154281065,Wendell,Bittlestone,Procurement,Procurement,7721761432,1055062301,3570683418,12104572130,Individual Contributor,63920,12/4/2017,,,,1
7155803530,Brian,Shenton,Operations,Logistics,4729374587,5857782715,8488156355,12104572130,Individual Contributor,61218,3/28/2014,,,,1
7157198795,Chet,Hogbin,Finance,Auditing,3703583476,2902943635,5312370235,12104572130,Individual Contributor,79020,5/22/2021,7/11/2021,Voluntary,More flexible benefits,0
7157836707,Inge,Fleisch,Sales,Account Management,470961240,2612461749,2169536929,12104572130,Individual Contributor,71058,3/3/2018,3/30/2019,Voluntary,More flexible benefits,0
7158960735,Garland,Dmtrovic,HR,Recruiting,7629409731,1159005086,3315940256,12104572130,Individual Contributor,57538,9/14/2021,,,,1
7162156119,Miquela,Kubas,Marketing,Advertising,6790368933,1670871353,4092540016,12104572130,Individual Contributor,68089,11/4/2017,9/10/2019,Voluntary,Found a better opportunity,0
7164543040,Inglis,Maddra,Operations,Logistics,6002149461,5502602745,8495424892,12104572130,Individual Contributor,55104,11/2/2013,,,,1
7175941802,Henrieta,Goldingay,Customer Service,Customer Support,7955376490,6214299923,9657388599,12104572130,Individual Contributor,73093,6/7/2016,,,,1
7181510736,Nanete,Biddell,Operations,Supply Chain,5047775289,7406542888,9843016922,12104572130,Individual Contributor,78887,11/18/2013,8/31/2015,Voluntary,Found a better opportunity,0
7188223487,Jean,Trott,Software,Software Development,138900485,9180299011,6129740252,12104572130,Individual Contributor,79264,11/19/2014,12/2/2015,Voluntary,Better salary,0
7189269228,Aharon,Erley,Sales,Business Development,5278934159,6002694929,3142852362,12104572130,Individual Contributor,80262,7/5/2017,,,,1
7191986696,Lorrayne,Van Ross,Procurement,Supply Chain,2779139578,1183939979,822744718,12104572130,Individual Contributor,68301,6/13/2012,,,,1
7201791507,Faythe,Bowdon,Sales,Business Development,7245393338,8057668487,12104572130,,Team Lead,70799,4/14/2015,,,,1
7202194211,Curtis,Bellis,Sales,Business Development,5103103148,1761934277,4098218245,12104572130,Individual Contributor,80616,1/2/2021,,,,1
7203790374,Marylee,Wynes,Procurement,Supply Chain,5670438910,7582291716,4284772434,12104572130,Individual Contributor,61200,9/1/2012,,,,1
7204646234,Andreas,Link,Marketing,Marketing Research,7047046426,5207901096,9743222543,12104572130,Individual Contributor,67715,7/3/2020,,,,1
7206062051,Thaddeus,Larkings,R&D,Research,9834077650,2471427419,3792599203,12104572130,Individual Contributor,85510,11/4/2015,,,,1
7207418583,Jeniece,Fieldsend,Marketing,Public Relations,3894620932,1351843841,4092540016,12104572130,Individual Contributor,90772,5/13/2020,,,,1
7209310526,Riobard,Wapple,R&D,Prototyping,1490454440,9562660050,3314524903,12104572130,Individual Contributor,94644,1/11/2018,,,,1
7210859685,Orville,Krysiak,Sales,Account Management,271236772,2976516973,2169536929,12104572130,Individual Contributor,80198,8/20/2017,6/26/2019,Voluntary,More flexible benefits,0
7211542498,Hetty,Graalmans,Procurement,Procurement,841351191,8886609535,584122183,12104572130,Individual Contributor,71487,3/16/2017,2/22/2018,Voluntary,More flexible benefits,0
7212321861,Anatole,Egdell,HR,Recruiting,4867818836,977946997,7870535481,12104572130,Individual Contributor,57952,1/23/2012,,,,1
7213717092,Griffith,Dunham,R&D,Prototyping,4114386212,44493250,9928084959,12104572130,Individual Contributor,70785,7/4/2019,,,,1
7214604555,Cecilla,Ridler,Customer Service,Account Management,9705951632,1648188671,9657388599,12104572130,Individual Contributor,48768,6/5/2018,,,,1
7216768130,Juliette,Trudgian,Software,Technical Support,399958811,259741855,12104572130,,Team Lead,102526,2/18/2015,,,,1
7218611416,Torrance,Garrit,Sales,Account Management,3088206689,8143187226,5701309242,12104572130,Individual Contributor,59810,11/14/2015,,,,1
7219743567,Franciskus,Diego,Sales,Account Management,415166642,2612461749,8057668487,12104572130,Individual Contributor,72019,7/12/2018,,,,1
7221191641,Miller,Spohr,Marketing,Marketing Research,2268142296,4057075270,4092540016,12104572130,Individual Contributor,91767,3/30/2016,,,,1
7221202050,Tiphany,Boshell,Product Development,Product Management,8270405811,1616961292,5207980214,12104572130,Individual Contributor,77856,9/18/2020,,,,1
7221275824,Riley,Stedson,Procurement,Supply Chain,5226775059,2942515027,4284772434,12104572130,Individual Contributor,63633,3/20/2020,,,,1
7221997120,Russ,Mityukov,Sales,Account Management,2261704022,2241679125,3664844848,12104572130,Individual Contributor,68646,7/4/2014,,,,1
7222453509,Isador,Wilber,Operations,Supply Chain,4987810981,3322788387,1740357466,12104572130,Individual Contributor,59127,7/27/2012,,,,1
7228336667,Gert,Smitheram,Sales,Sales Operations,470961240,9291937996,390131335,12104572130,Individual Contributor,82248,10/19/2017,,,,1
7229509155,Ricki,Fike,Finance,Auditing,1648354202,7396879268,3225775822,12104572130,Individual Contributor,91877,7/24/2018,,,,1
7230934536,Rosabella,Renvoise,Marketing,Advertising,7066567678,8006539791,1949400041,12104572130,Individual Contributor,87522,12/1/2013,,,,1
7235107140,Adair,Stitfall,Sales,Account Management,5103103148,4052123241,4098218245,12104572130,Individual Contributor,66567,1/11/2017,,,,1
7235844191,Kathi,Peploe,Procurement,Procurement,3574465663,1055062301,584122183,12104572130,Individual Contributor,53466,4/14/2017,,,,1
7236008177,Nichols,Tootin,Procurement,Procurement,4284772434,12104572130,,,Manager,80850,3/18/2017,3/15/2018,Voluntary,Found a better opportunity,0
7236206518,Kev,Bootell,Marketing,Marketing Research,9743222543,12104572130,,,Manager,84236,4/14/2013,,,,1
7237272923,Vassily,Penrose,Administration,Executive Assistants,8564371596,1055389029,12104572130,,Team Lead,83788,11/26/2019,12/20/2020,Voluntary,More flexible benefits,0
7238126548,Brigitta,Walburn,Finance,Accounting,8890945608,6711801205,7504010968,12104572130,Individual Contributor,82904,3/27/2017,,,,1
7239601239,Nappy,Dosdill,Software,Software Development,5850774461,9488217779,5254944830,12104572130,Individual Contributor,91259,1/29/2012,,,,1
7243750880,Evyn,Gladbeck,Software,QA,1121941594,1280971696,7708606215,12104572130,Individual Contributor,70720,2/2/2012,,,,1
7243805565,Petr,Maddra,Software,QA,683198210,3116630222,1327507817,12104572130,Individual Contributor,87491,4/30/2013,,,,1
7244630274,Ermengarde,Huyton,Software,QA,845532734,1371430516,3159687889,12104572130,Individual Contributor,74873,10/27/2015,,,,1
7245393338,Amata,Flaubert,Sales,Account Management,8057668487,12104572130,,,Manager,92978,11/11/2015,,,,1
7245675554,Kleon,Southerell,HR,Benefits,7566882401,1122783933,1871591752,12104572130,Individual Contributor,69437,9/7/2012,,,,1
7246033069,Andy,Ive,Sales,Sales Operations,4098218245,12104572130,,,Manager,87885,10/4/2015,,,,1
7247462527,Hamish,Bruyntjes,Software,QA,708917092,6851422667,5959242695,12104572130,Individual Contributor,74931,12/18/2021,,,,1
7250251131,Rycca,Chimienti,Operations,Project Management,908001053,1984223092,8488156355,12104572130,Individual Contributor,66085,11/13/2019,10/29/2020,Voluntary,Better salary,0
7254128062,Beltran,Tille,Procurement,Procurement,8698109743,3570683418,12104572130,,Team Lead,73523,1/31/2016,,,,1
7262848129,Dreddy,Luchelli,Legal,Litigation,4362113509,8897347455,6102968019,12104572130,Individual Contributor,83323,2/2/2017,,,,1
7265175724,Rufus,Lias,Finance,Accounting,5400546882,12104572130,,,Manager,104505,3/11/2017,,,,1
7265199511,Bridie,Loraine,Sales,Business Development,5984062929,2241679125,1074347333,12104572130,Individual Contributor,46622,8/8/2019,,,,1
7265765975,Giacomo,Van der Spohr,Marketing,Public Relations,8449104790,3901305303,1949400041,12104572130,Individual Contributor,81132,9/19/2021,11/20/2021,Voluntary,More flexible benefits,0
7268884805,Franklin,Beardsley,Finance,Accounting,8890945608,5350093764,8996729135,12104572130,Individual Contributor,79368,4/27/2019,,,,1
7269517978,Kata,Townsend,Marketing,Advertising,5601261629,7236206518,2813655685,12104572130,Individual Contributor,64741,6/18/2018,7/14/2019,Voluntary,Found a better opportunity,0
7269739934,Myrvyn,Goatcher,Software,Technical Support,500369130,1091647106,12104572130,,Team Lead,98507,10/13/2015,,,,1
7274064582,Carri,Sinfield,Software,Technical Support,6123517755,1280971696,2107182373,12104572130,Individual Contributor,94851,3/12/2018,,,,1
7275933018,Constantin,Carsberg,Administration,Facilities,3301482371,2241426947,6630511380,12104572130,Individual Contributor,58179,10/23/2012,,,,1
7277519885,Adelbert,Jurick,Sales,Account Management,9743876877,4098218245,12104572130,,Team Lead,92548,9/6/2015,,,,1
7281784537,Felita,Burditt,Product Development,Project Management,740906809,7048513680,2316448272,12104572130,Individual Contributor,52975,2/11/2018,12/24/2019,Voluntary,More flexible benefits,0
7282065572,Ferdinanda,Holtum,Operations,Supply Chain,5717192834,1689927080,8488156355,12104572130,Individual Contributor,64187,11/13/2019,,,,1
7288271093,Jamal,Parley,Software,QA,4246658747,21007178,12104572130,,Team Lead,79612,9/24/2016,,,,1
7291352102,Feliks,Capron,Sales,Business Development,8561534894,2241679125,3142852362,12104572130,Individual Contributor,68364,10/30/2014,,,,1
7296643341,Randa,Dodle,Finance,Financial Planning,3703583476,3905225288,3225775822,12104572130,Individual Contributor,84464,1/16/2014,,,,1
7296779676,Lazaro,Alldridge,R&D,Product Design,4549900708,9928084959,12104572130,,Team Lead,92757,1/14/2017,,,,1
7297337598,Norrie,Dragonette,Software,QA,1091647106,12104572130,,,Manager,121699,2/17/2014,,,,1
7303811087,Benedict,Wilcocks,Sales,Sales Operations,6562093986,8143187226,8057668487,12104572130,Individual Contributor,68924,3/22/2021,,,,1
7303916252,Fitzgerald,Schruurs,R&D,Research,3768693437,5325728346,1424199297,12104572130,Individual Contributor,67165,11/11/2018,,,,1
7305112402,Stevie,Harrison,Operations,Supply Chain,1042621318,263295907,8375539146,12104572130,Individual Contributor,60083,6/24/2017,,,,1
7309619702,Georgianne,Balaison,Legal,Intellectual Property,5222419382,12104572130,,,Manager,134104,7/19/2020,7/16/2021,Voluntary,Found a better opportunity,0
7312731098,Herculie,Postill,Marketing,Marketing Research,3482216261,4860843368,9743222543,12104572130,Individual Contributor,91519,10/30/2021,,,,1
7315239701,Carter,Bantick,Sales,Business Development,5892065558,8141465627,5701309242,12104572130,Individual Contributor,58859,2/23/2016,,,,1
7315697460,Weylin,Thornewell,Software,Software Development,6142904317,6279119392,7708606215,12104572130,Individual Contributor,87235,4/20/2015,,,,1
7316334402,Davita,Lucchi,Finance,Accounting,972621828,3905225288,7504010968,12104572130,Individual Contributor,77336,8/28/2013,8/29/2015,Voluntary,Found a better opportunity,0
7317814338,Dalli,Camelli,Administration,Travel,3530337257,7066304704,8199309593,12104572130,Individual Contributor,59959,9/18/2018,7/20/2020,Involuntary,Termination for cause,0
7318858722,Nickolai,Roussell,Software,Software Development,1423842945,2171022254,9368442131,12104572130,Individual Contributor,94933,12/19/2015,10/2/2017,Involuntary,Performance,0
7319984387,Lowrance,Streatfield,Software,Software Development,5942974370,12104572130,,,Manager,77255,5/16/2018,,,,1
7322609478,Lynea,Caplan,Marketing,Advertising,6725256317,2271051594,1949400041,12104572130,Individual Contributor,90488,2/25/2019,,,,1
7326264232,Rriocard,Calderon,Sales,Account Management,3142852362,12104572130,,,Manager,93095,9/28/2017,7/23/2019,Involuntary,Budget cuts,0
7328984577,Ardelle,Taillard,Marketing,Public Relations,7047046426,8006539791,9743222543,12104572130,Individual Contributor,74519,6/2/2014,,,,1
7329781480,Padraig,Cranfield,Finance,Auditing,4860054560,3615825420,12104572130,,Team Lead,64039,12/15/2021,,,,1
7339244034,Alano,Tiuit,R&D,Product Design,9834077650,6611224171,4691487226,12104572130,Individual Contributor,88382,4/23/2017,,,,1
7351314038,Edouard,Roubert,Software,Software Development,9160507725,7297337598,9451957864,12104572130,Individual Contributor,102082,8/19/2015,8/27/2016,Voluntary,More flexible benefits,0
7356619045,Arel,D'Souza,Procurement,Procurement,8950871001,1183939979,3570683418,12104572130,Individual Contributor,54344,12/8/2020,,,,1
7357925070,Bone,Pappin,Software,Software Development,12104572130,,,,Director,106183,1/21/2018,,,,1
7357990580,Paola,Songust,Marketing,Advertising,3482216261,8464356447,4092540016,12104572130,Individual Contributor,80958,5/15/2019,5/24/2021,Voluntary,More flexible benefits,0
7361783238,Melvin,McKiddin,Sales,Account Management,6738707629,5426155896,3142852362,12104572130,Individual Contributor,83287,4/1/2018,,,,1
7363556874,Bo,Diloway,Product Development,Product Management,8270405811,7048513680,765808111,12104572130,Individual Contributor,93935,7/9/2014,,,,1
7364731214,Keriann,Bowes,Marketing,Public Relations,5182865458,3471383792,9743222543,12104572130,Individual Contributor,79778,3/11/2021,,,,1
7366195783,Arabel,Craw,Customer Service,Customer Support,7453002486,4701018058,9657388599,12104572130,Individual Contributor,65094,8/23/2019,,,,1
7368056052,Hanan,Catlin,Sales,Business Development,4133866392,3252603214,2169536929,12104572130,Individual Contributor,63489,12/4/2019,,,,1
7375151486,Carter,Warnock,Sales,Sales Operations,8602206461,7246033069,8057668487,12104572130,Individual Contributor,77671,5/29/2020,,,,1
7376414740,Virgil,Maskell,Marketing,Marketing Research,4139530195,3627551867,4092540016,12104572130,Individual Contributor,62922,4/6/2019,2/2/2021,Voluntary,Career change,0
7377224577,Angel,Parley,Finance,Auditing,7504010968,12104572130,,,Manager,104826,3/6/2017,4/2/2019,Voluntary,Relocation,0
7378615872,Panchito,Southey,Sales,Account Management,9874902446,2241679125,4098218245,12104572130,Individual Contributor,60507,5/29/2020,,,,1
7383805896,Cooper,Allcott,HR,Recruiting,5221215448,9510187895,302887809,12104572130,Individual Contributor,59325,5/25/2012,,,,1
7386155384,Micaela,Jakovijevic,Administration,Facilities,6267632204,4609895564,6497597529,12104572130,Individual Contributor,62515,2/9/2012,,,,1
7387071687,Tally,Oades,Product Development,Product Marketing,3315271244,5996672506,4754231337,12104572130,Individual Contributor,79843,6/16/2014,,,,1
7387299458,Duff,Lupton,Customer Service,Technical Support,6367159762,6214299923,9657388599,12104572130,Individual Contributor,66279,3/18/2012,,,,1
7388230897,Emmaline,Antoniades,Software,Technical Support,4152298519,1371430516,5254944830,12104572130,Individual Contributor,96446,10/22/2012,,,,1
7390545141,Miller,Chrippes,Finance,Accounting,990700824,7396879268,4691268378,12104572130,Individual Contributor,75593,10/12/2012,,,,1
7392629634,Izaak,Bembrick,Software,Software Development,978661177,9368442131,12104572130,,Team Lead,113251,4/4/2021,,,,1
7395423694,Zeke,Sidwell,Legal,Litigation,8897347455,5222419382,12104572130,,Team Lead,100869,11/13/2014,,,,1
